frame,track_number,x,y,intensity,intensity_roiOnMeanXY,zeroed_X,zeroed_Y,lagNumber,distanceFromOrigin,dy-dt: distance,radius_gyration,asymmetry,skewness,kurtosis,fracDimension,netDispl,Straight,Experiment,SVM,nnDist_inFrame,n_segments,lag,meanLag,track_length,radius_gyration_scaled,radius_gyration_scaled_nSegments,radius_gyration_scaled_trackLength,roi_1,camera black estimate,roi_1 smoothed,d_squared,lag_squared,dt,velocity,direction_Relative_To_Origin,meanVelocity,intensity - mean roi1,intensity - mean roi1 and black,intensity_roiOnMeanXY - mean roi1,intensity_roiOnMeanXY - mean roi1 and black,intensity - smoothed roi_1,intensity_roiOnMeanXY - smoothed roi_1,nnCountInFrame_within_3_pixels,nnCountInFrame_within_5_pixels,nnCountInFrame_within_10_pixels,nnCountInFrame_within_20_pixels,nnCountInFrame_within_30_pixels,mean_X,mean_Y,distanceFromMean,meanLocDistanceFromCenter
22,56.0,19.712157661652004,89.39175887900504,164.68,,-0.9130991805908586,-2.384954564161518,17.0,2.5537733624404795,-0.1261970737064426,0.892,0.402,0.015,-0.944,1.586,1.319,0.171,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,12.833593495036292,21.0,0.544,0.465,9.31,1.916,0.042,0.096,127.00800000000002,113.6,,6.521758386710553,0.295936,1.0,0.544,249.05025054158847,0.46565,38.17374329224077,-73.31245443558133,,,,,0,0,0,2,4,19.725370614766238,90.0634853906014,0.671856449333796,0.8005927000808846
23,56.0,19.27887413657505,89.72006321539521,158.46,,-1.3463827056678142,-2.0566502277713425,18.0,2.4581612130845487,-0.0956121493559307,0.892,0.402,0.015,-0.944,1.586,1.319,0.171,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,12.624917752662231,21.0,0.779,0.465,9.31,1.916,0.042,0.096,126.372,112.2,,6.0425565495133,0.6068410000000001,1.0,0.779,236.7893021006262,0.46565,31.953743292240773,-79.53245443558133,,,,,0,0,0,2,4,19.725370614766238,90.0634853906014,0.56329201615191,0.8005927000808846
24,56.0,19.43076186907987,90.48362420757354,154.99,,-1.1944949731629926,-1.2930892355930157,19.0,1.760368714820332,-0.6977924982642167,0.892,0.402,0.015,-0.944,1.586,1.319,0.171,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,11.424040116046536,21.0,0.443,0.465,9.31,1.916,0.042,0.096,126.62000000000003,109.1,,3.098898012118187,0.196249,1.0,0.443,227.26970402413065,0.46565,28.48374329224077,-83.00245443558133,,,,,0,0,0,1,3,19.725370614766238,90.0634853906014,0.5131383230296149,0.8005927000808846
25,56.0,19.75463420001842,90.7862568101173,155.16,,-0.8706226422244434,-0.9904566330492628,20.0,1.3187069906181408,-0.4416617242021912,0.892,0.402,0.015,-0.944,1.586,1.319,0.171,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,12.272392694445196,21.0,,0.465,9.31,1.916,0.042,0.096,128.68,110.8,,1.7389881271051533,,,,228.684161514988,0.46565,28.65374329224076,-82.83245443558134,,,,,0,0,0,1,3,19.725370614766238,90.0634853906014,0.723363589276397,0.8005927000808846
6,59.0,60.328354564524005,25.061482168516942,151.66,,0.0,0.0,0.0,0.0,0.0,1.833,0.501,0.298,-1.285,1.409,0.856,0.802,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,6.161767730038931,15.0,0.836,0.85,11.9,2.156,0.122,0.154,127.48000000000002,113.5,,0.0,0.698896,1.0,0.836,0.0,0.8211642857142857,25.15374329224076,-86.33245443558134,,,,,0,0,3,8,13,60.79002603267895,27.38664888589293,2.3705570670417067,1.6434150201317126
7,59.0,59.73326735357542,25.649076425033407,162.46,,-0.5950872109485843,0.5875942565164642,1.0,0.8362988693796621,0.8362988693796621,1.833,0.501,0.298,-1.285,1.409,0.856,0.802,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,6.157990113391609,15.0,0.426,0.85,11.9,2.156,0.122,0.154,125.96000000000002,113.2,,0.6993957989257011,0.181476,20.0,0.0213,135.3629962359706,0.8211642857142857,35.95374329224077,-75.53245443558133,,,,,0,0,3,9,15,60.79002603267895,27.38664888589293,2.033690478563064,1.6434150201317126
27,59.0,59.99763093876115,25.98351587621209,148.19,,-0.3307236257628574,0.922033707695146,21.0,0.9795530995121134,0.0071627115066225,1.833,0.501,0.298,-1.285,1.409,0.856,0.802,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,8.524147068354774,15.0,1.195,0.85,11.9,2.156,0.122,0.154,126.54,111.7,,0.9595242747637884,1.428025,1.0,1.195,109.73236706683132,0.8211642857142857,21.683743292240763,-89.80245443558134,,,,,0,0,3,6,13,60.79002603267895,27.38664888589293,1.611419320884861,1.6434150201317126
28,59.0,60.92013620708904,26.74273836012285,145.29,,0.5917816425650315,1.6812561916059074,22.0,1.7823658138244705,0.802812714312357,1.833,0.501,0.298,-1.285,1.409,0.856,0.802,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,7.673588263301848,15.0,0.586,0.85,11.9,2.156,0.122,0.154,128.98,112.7,,3.176827894290167,0.343396,1.0,0.586,70.60855421328584,0.8211642857142857,18.78374329224076,-92.70245443558134,,,,,0,0,2,9,14,60.79002603267895,27.38664888589293,0.6569242138043975,1.6434150201317126
29,59.0,61.395281750278826,27.08640379726612,147.97,,1.066927185754821,2.0249216287491763,23.0,2.288807816807457,0.5064420029829866,1.833,0.501,0.298,-1.285,1.409,0.856,0.802,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,6.839641090397852,15.0,0.957,0.85,11.9,2.156,0.122,0.154,127.516,110.6,,5.238641222278918,0.915849,1.0,0.957,62.215342863490505,0.8211642857142857,21.463743292240764,-90.02245443558134,,,,,0,0,2,8,15,60.79002603267895,27.38664888589293,0.6756342182955667,1.6434150201317126
30,59.0,61.69335480915397,27.995682465756325,148.32,,1.365000244629968,2.934200297239382,24.0,3.236163940865721,0.9473561240582636,1.833,0.501,0.298,-1.285,1.409,0.856,0.802,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,6.904580616753092,15.0,0.845,0.85,11.9,2.156,0.122,0.154,125.59200000000004,113.5,,10.472757052159553,0.7140249999999999,1.0,0.845,65.05198635627919,0.8211642857142857,21.81374329224076,-89.67245443558134,,,,,0,0,1,7,15,60.79002603267895,27.38664888589293,1.0894607747914007,1.6434150201317126
31,59.0,61.96672263392234,28.79504206330782,147.32,,1.6383680693983322,3.7335598947908792,25.0,4.0772195696105085,0.8410556287447877,1.833,0.501,0.298,-1.285,1.409,0.856,0.802,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,5.959332765288996,15.0,0.838,0.85,11.9,2.156,0.122,0.154,127.312,114.0,,16.6237194188149,0.702244,1.0,0.838,66.30707893538664,0.8211642857142857,20.81374329224076,-90.67245443558134,,,,,0,0,1,8,15,60.79002603267895,27.38664888589293,1.835261897813646,1.6434150201317126
32,59.0,62.16064916357181,29.610195719430497,147.68,,1.832294599047806,4.548713550913554,26.0,4.903886057604148,0.8266664879936396,1.833,0.501,0.298,-1.285,1.409,0.856,0.802,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,6.205561802494281,15.0,0.58,0.85,11.9,2.156,0.122,0.154,126.812,111.8,,24.048098465964355,0.3364,1.0,0.58,68.05963525827855,0.8211642857142857,21.17374329224077,-90.31245443558132,,,,,0,0,1,9,16,60.79002603267895,27.38664888589293,2.612042933773003,1.6434150201317126
33,59.0,61.71817169235431,29.985566915465355,150.52,,1.3898171278303053,4.924084746948413,27.0,5.11646384175052,0.2125777841463723,1.833,0.501,0.298,-1.285,1.409,0.856,0.802,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,6.660521021959295,15.0,0.699,0.85,11.9,2.156,0.122,0.154,127.508,110.8,,26.178202243940493,0.4886009999999999,1.0,0.699,74.23834262554085,0.8211642857142857,24.013743292240772,-87.47245443558133,,,,,0,0,1,9,15,60.79002603267895,27.38664888589293,2.759679200561329,1.6434150201317126
34,59.0,61.08205968054528,29.69476400129008,152.97,,0.7537051160212727,4.633281832773136,28.0,4.694184907289255,-0.4222789344612652,1.833,0.501,0.298,-1.285,1.409,0.856,0.802,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,7.157997008785403,15.0,1.188,0.85,11.9,2.156,0.122,0.154,128.428,113.6,,22.03537194382224,1.411344,1.0,1.188,80.76051395946878,0.8211642857142857,26.463743292240764,-85.02245443558134,,,,,0,0,1,10,15,60.79002603267895,27.38664888589293,2.3265165027162173,1.6434150201317126
35,59.0,60.68933725526514,28.57395903769046,146.41,,0.3609826907411317,3.5124768691735184,29.0,3.530977521805217,-1.1632073854840383,1.833,0.501,0.298,-1.285,1.409,0.856,0.802,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,7.801047755307683,15.0,0.895,0.85,11.9,2.156,0.122,0.154,127.68799999999996,110.1,,12.46780225949371,0.801025,1.0,0.895,84.13222455364348,0.8211642857142857,19.90374329224076,-91.58245443558134,,,,,0,0,1,10,16,60.79002603267895,27.38664888589293,1.1915719140943868,1.6434150201317126
36,59.0,60.52447758441895,27.694386009087257,147.5,,0.1961230198949479,2.6329038405703145,30.0,2.6401982638852384,-0.8907792579199785,1.833,0.501,0.298,-1.285,1.409,0.856,0.802,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,8.36299909362793,15.0,0.578,0.85,11.9,2.156,0.122,0.154,126.82800000000005,111.6,,6.970646872622627,0.3340839999999999,1.0,0.578,85.7399481791116,0.8211642857142857,20.993743292240765,-90.49245443558134,,,,,0,0,1,8,16,60.79002603267895,27.38664888589293,0.406470313018322,1.6434150201317126
37,59.0,60.39847320656133,27.130668525019853,149.56,,0.0701186420373218,2.069186356502911,31.0,2.070374072939224,-0.5698241909460142,1.833,0.501,0.298,-1.285,1.409,0.856,0.802,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,8.405801809413601,15.0,1.521,0.85,11.9,2.156,0.122,0.154,128.24800000000002,110.7,,4.28644880189895,2.313441,1.0,1.521,88.05915717060583,0.8211642857142857,23.053743292240767,-88.43245443558133,,,,,0,0,3,6,12,60.79002603267895,27.38664888589293,0.46780290806429403,1.6434150201317126
38,59.0,59.76962464302883,25.74605727003804,150.92,,-0.5587299214951784,0.6845751015210979,32.0,0.8836414401761779,-1.1867326327630463,1.833,0.501,0.298,-1.285,1.409,0.856,0.802,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,8.533822520074775,15.0,0.757,0.85,11.9,2.156,0.122,0.154,126.612,113.0,,0.7808221947966297,0.573049,1.0,0.757,129.2203047671237,0.8211642857142857,24.413743292240756,-87.07245443558135,,,,,0,0,3,7,12,60.79002603267895,27.38664888589293,1.9320351565158616,1.6434150201317126
39,59.0,59.47284900713393,25.05019465415685,149.07,,-0.8555055573900745,-0.0112875143600916,33.0,0.8555800177106355,-0.0280614224655423,1.833,0.501,0.298,-1.285,1.409,0.856,0.802,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,7.914095928004939,15.0,,0.85,11.9,2.156,0.122,0.154,129.06400000000002,112.6,,0.7320171667057314,,,,180.7559149146037,0.8211642857142857,22.56374329224076,-88.92245443558134,,,,,0,0,3,7,13,60.79002603267895,27.38664888589293,2.6821584020376332,1.6434150201317126
7,61.0,13.64796888478201,3.925083382193094,156.76,,0.0,0.0,0.0,0.0,0.0,1.312,0.64,-0.138,-0.086,1.524,0.836,-0.033,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,6.437487129044685,7.0,0.263,1.013,6.079,1.295,0.187,0.216,125.96000000000002,113.2,,0.0,0.069169,1.0,0.263,0.0,0.9736666666666666,30.25374329224076,-81.23245443558135,,,,,0,0,2,2,6,14.808366325595738,4.6835764354966996,1.3863022515154755,1.2672073565013362
8,61.0,13.45183862023633,4.099934048950953,167.76,,-0.1961302645456797,0.1748506667578588,1.0,0.2627543269604254,0.2627543269604254,1.312,0.64,-0.138,-0.086,1.524,0.836,-0.033,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,6.744975257876026,7.0,0.476,1.013,6.079,1.295,0.187,0.216,128.052,109.7,,0.0690398363364261,0.2265759999999999,2.0,0.238,138.28290889951774,0.9736666666666666,41.25374329224076,-70.23245443558135,,,,,0,0,1,1,5,14.808366325595738,4.6835764354966996,1.4767551763174815,1.2672073565013362
10,61.0,13.83157148514277,4.386310647569014,159.24,,0.1836026003607607,0.4612272653759204,3.0,0.4964277441736943,0.1168367086066344,1.312,0.64,-0.138,-0.086,1.524,0.836,-0.033,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,6.278725865457603,7.0,2.344,1.013,6.079,1.295,0.187,0.216,127.28400000000002,110.4,,0.2464405051853829,5.494336,1.0,2.344,68.29378247716387,0.9736666666666666,32.733743292240774,-78.75245443558133,,,,,0,0,2,2,6,14.808366325595738,4.6835764354966996,1.0210264977011154,1.2672073565013362
11,61.0,16.038517667804502,5.175096895783916,153.89,,2.390548783022492,1.2500135135908224,4.0,2.697639202741907,2.2012114585682125,1.312,0.64,-0.138,-0.086,1.524,0.836,-0.033,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,4.200230165742737,7.0,0.385,1.013,6.079,1.295,0.187,0.216,127.144,113.2,,7.277257268169992,0.148225,1.0,0.385,27.604984356592286,0.9736666666666666,27.38374329224075,-84.10245443558135,,,,,0,1,2,2,7,14.808366325595738,4.6835764354966996,1.3247130585975895,1.2672073565013362
12,61.0,15.994296658183249,5.558031027386364,155.27,,2.3463277734012387,1.63294764519327,5.0,2.8586311465763226,0.1609919438344156,1.312,0.64,-0.138,-0.086,1.524,0.836,-0.033,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,3.997552063514414,7.0,0.437,1.013,6.079,1.295,0.187,0.216,127.42800000000004,112.2,,8.17177203217626,0.190969,1.0,0.437,34.83632955020181,0.9736666666666666,28.763743292240772,-82.72245443558133,,,,,0,1,2,2,6,14.808366325595738,4.6835764354966996,1.4734658418260134,1.2672073565013362
13,61.0,16.332192733045304,5.2810215916599965,154.26,,2.6842238482632936,1.3559382094669026,6.0,3.007262225925387,0.1486310793490646,1.312,0.64,-0.138,-0.086,1.524,0.836,-0.033,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,3.7086335746849417,7.0,2.175,1.013,6.079,1.295,0.187,0.216,126.444,113.5,,9.043626095477714,4.730624999999999,1.0,2.175,26.800666247850973,0.9736666666666666,27.75374329224076,-83.73245443558135,,,,,0,1,2,3,7,14.808366325595738,4.6835764354966996,1.6367613248924338,1.2672073565013362
14,61.0,14.362178229976,4.359557454933562,163.14,,0.7142093451939893,0.4344740727404677,7.0,0.8359800886660615,-2.1712821372593254,1.312,0.64,-0.138,-0.086,1.524,0.836,-0.033,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,5.895635006101559,7.0,,1.013,6.079,1.295,0.187,0.216,128.204,112.7,,0.6988627086461161,,,,31.31335127686711,0.9736666666666666,36.63374329224075,-74.85245443558135,,,,,0,0,3,3,7,14.808366325595738,4.6835764354966996,0.5514273446592439,1.2672073565013362
7,62.0,24.99725499088441,66.96736200268191,146.32,,0.0,0.0,0.0,0.0,0.0,1.729,0.239,-0.485,0.359,1.843,2.677,0.004,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,9.340743968874348,28.0,1.548,0.969,26.161,1.785,0.062,0.066,125.96000000000002,113.2,,0.0,2.396304,3.0,0.516,0.0,0.7530901234567902,19.81374329224076,-91.67245443558134,,,,,0,0,1,7,12,25.785593455750163,66.02752719881197,1.2266894447056047,1.572442477714534
10,62.0,26.10524454203076,68.0480134477704,146.99,,1.1079895511463498,1.080651445088492,3.0,1.5477236159021854,0.5159078719673952,1.729,0.239,-0.485,0.359,1.843,2.677,0.004,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,9.294315029039806,28.0,0.439,0.969,26.161,1.785,0.062,0.066,127.28400000000002,110.4,,2.395448391221336,0.192721,1.0,0.439,44.28436109675231,0.7530901234567902,20.48374329224077,-91.00245443558131,,,,,0,0,1,6,10,25.785593455750163,66.02752719881197,2.0456151884434397,1.572442477714534
11,62.0,25.91477819498998,67.65229801349768,150.87,,0.9175232041055708,0.6849360108157754,4.0,1.1449830430990586,-0.4027405728031268,1.729,0.239,-0.485,0.359,1.843,2.677,0.004,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,7.9096361454104125,28.0,1.079,0.969,26.161,1.785,0.062,0.066,127.144,113.2,,1.3109861689843807,1.164241,1.0,1.079,36.74153738832652,0.7530901234567902,24.36374329224077,-87.12245443558133,,,,,0,0,2,6,10,25.785593455750163,66.02752719881197,1.6298984315309193,1.572442477714534
12,62.0,25.322549371927952,66.75032377132544,149.91,,0.3252943810435411,-0.2170382313564687,5.0,0.3910524622206649,-0.7539305808783937,1.729,0.239,-0.485,0.359,1.843,2.677,0.004,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,9.237649343607798,28.0,1.956,0.969,26.161,1.785,0.062,0.066,127.42800000000004,112.2,,0.1529220282088445,3.825936,9.0,0.2173333333333333,326.2885604564279,0.7530901234567902,23.40374329224076,-88.08245443558134,,,,,0,0,1,6,11,25.785593455750163,66.02752719881197,0.8583965917919155,1.572442477714534
21,62.0,24.74630894158166,64.88105213843804,139.87,,-0.2509460493027511,-2.086309864243873,14.0,2.1013478458603534,0.1900328204044098,1.729,0.239,-0.485,0.359,1.843,2.677,0.004,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,6.0596811452401695,28.0,1.822,0.969,26.161,1.785,0.062,0.066,125.88800000000003,111.1,,4.415662769301948,3.319684,1.0,1.822,263.1412848280342,0.7530901234567902,13.36374329224077,-98.12245443558132,,,,,0,0,2,5,10,25.785593455750163,66.02752719881197,1.547422814052407,1.572442477714534
22,62.0,26.10909925968526,63.671432108417626,151.39,,1.111844268800848,-3.295929894264283,15.0,3.4784122162231235,1.37706437036277,1.729,0.239,-0.485,0.359,1.843,2.677,0.004,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,6.601111816749375,28.0,0.316,0.969,26.161,1.785,0.062,0.066,127.00800000000002,113.6,,12.09935154597026,0.099856,1.0,0.316,288.6412347709356,0.7530901234567902,24.88374329224075,-86.60245443558135,,,,,0,0,2,7,14,25.785593455750163,66.02752719881197,2.3782010176097415,1.572442477714534
23,62.0,25.939061085534096,63.93724037592538,148.59,,0.9418060946496852,-3.0301216267565323,16.0,3.17311137416526,-0.3053008420578633,1.729,0.239,-0.485,0.359,1.843,2.677,0.004,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,9.145522215980233,28.0,1.481,0.969,26.161,1.785,0.062,0.066,126.372,112.2,,10.068635792856943,2.1933610000000003,1.0,1.481,287.2660083925748,0.7530901234567902,22.08374329224077,-89.40245443558133,,,,,0,0,2,8,14,25.785593455750163,66.02752719881197,2.095913002804461,1.572442477714534
24,62.0,27.018767409721264,62.92342782902427,147.82,,2.0215124188368527,-4.04393417365764,17.0,4.521052538998825,1.347941164833565,1.729,0.239,-0.485,0.359,1.843,2.677,0.004,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,9.047709819782929,28.0,0.901,0.969,26.161,1.785,0.062,0.066,126.62000000000003,109.1,,20.439916060387723,0.811801,1.0,0.901,296.55989743768447,0.7530901234567902,21.31374329224076,-90.17245443558134,,,,,0,0,3,6,13,25.785593455750163,66.02752719881197,3.340082468782634,1.572442477714534
25,62.0,26.38978432293153,63.56906556361585,150.38,,1.3925293320471184,-3.3982964390660584,18.0,3.672540895399348,-0.8485116435994771,1.729,0.239,-0.485,0.359,1.843,2.677,0.004,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,9.594069926779651,28.0,2.518,0.969,26.161,1.785,0.062,0.066,128.68,110.8,,13.487556628380643,6.340323999999999,1.0,2.518,292.2824823583242,0.7530901234567902,23.87374329224076,-87.61245443558134,,,,,0,0,2,7,13,25.785593455750163,66.02752719881197,2.531616127242938,1.572442477714534
26,62.0,24.93273252423078,65.62220708080586,155.91,,-0.0645224666536314,-1.3451549218760448,19.0,1.346701493483399,-2.325839401915949,1.729,0.239,-0.485,0.359,1.843,2.677,0.004,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,10.118231393596387,28.0,0.536,0.969,26.161,1.785,0.062,0.066,128.136,112.0,,1.8136049125504168,0.287296,1.0,0.536,267.2538228633415,0.7530901234567902,29.40374329224076,-82.08245443558134,,,,,0,0,1,7,12,25.785593455750163,66.02752719881197,0.944275471762659,1.572442477714534
27,62.0,24.74760773535185,65.11962070126353,153.7,,-0.2496472555325617,-1.847741301418381,20.0,1.8645298788601463,0.5178283853767474,1.729,0.239,-0.485,0.359,1.843,2.677,0.004,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,9.694111563601,28.0,0.717,0.969,26.161,1.785,0.062,0.066,126.54,111.7,,3.476471669162233,0.5140889999999999,1.0,0.717,262.3053952286044,0.7530901234567902,27.193743292240757,-84.29245443558135,,,,,0,0,2,7,11,25.785593455750163,66.02752719881197,1.3790244972593781,1.572442477714534
28,62.0,24.69120975658233,64.40516585431723,145.11,,-0.3060452343020792,-2.562196148364677,21.0,2.580409422578867,0.7158795437187206,1.729,0.239,-0.485,0.359,1.843,2.677,0.004,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,9.907387876881655,28.0,0.301,0.969,26.161,1.785,0.062,0.066,128.98,112.7,,6.658512788133802,0.0906009999999999,1.0,0.301,263.18849447839864,0.7530901234567902,18.60374329224078,-92.88245443558132,,,,,0,0,1,5,9,25.785593455750163,66.02752719881197,1.9569701104296486,1.572442477714534
29,62.0,24.7970043236148,64.12349176508863,159.02,,-0.2002506672696107,-2.843870237593279,22.0,2.8509118292242537,0.2705024066453867,1.729,0.239,-0.485,0.359,1.843,2.677,0.004,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,9.446966934587708,28.0,0.371,0.969,26.161,1.785,0.062,0.066,127.516,110.6,,8.12769825801078,0.1376409999999999,1.0,0.371,265.9721750709335,0.7530901234567902,32.513743292240775,-78.97245443558133,,,,,0,0,2,6,10,25.785593455750163,66.02752719881197,2.145380946370636,1.572442477714534
30,62.0,25.16035693665174,64.1997731486672,142.03,,0.1631019457673304,-2.767588854014704,23.0,2.772390720944563,-0.0785211082796908,1.729,0.239,-0.485,0.359,1.843,2.677,0.004,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,8.130156219540144,28.0,2.728,0.969,26.161,1.785,0.062,0.066,125.59200000000004,113.5,,7.686150309579513,7.4419840000000015,5.0,0.5456000000000001,273.3727036021427,0.7530901234567902,15.523743292240766,-95.96245443558134,,,,,0,0,2,8,12,25.785593455750163,66.02752719881197,1.931736413860569,1.572442477714534
35,62.0,25.897888627336176,66.82595215234804,148.06,,0.9006336364517651,-0.1414098503338721,28.0,0.9116675341810622,-0.3721446373527001,1.729,0.239,-0.485,0.359,1.843,2.677,0.004,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,6.621051351624609,28.0,0.933,0.969,26.161,1.785,0.062,0.066,127.68799999999996,110.1,,0.8311376928797781,0.8704890000000001,1.0,0.933,351.07675413213514,0.7530901234567902,21.553743292240767,-89.93245443558133,,,,,0,0,2,5,8,25.785593455750163,66.02752719881197,0.806283208302522,1.572442477714534
36,62.0,25.17620475946962,66.23399844498289,155.67,,0.178949768585209,-0.7333635576990218,29.0,0.7548808696990978,-0.1567866644819643,1.729,0.239,-0.485,0.359,1.843,2.677,0.004,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,6.909778951642154,28.0,0.88,0.969,26.161,1.785,0.062,0.066,126.82800000000005,111.6,,0.5698451274376664,0.7744,1.0,0.88,283.71290495447965,0.7530901234567902,29.163743292240756,-82.32245443558135,,,,,0,0,2,6,9,25.785593455750163,66.02752719881197,0.6434166291368862,1.572442477714534
37,62.0,25.099775064030155,65.35714975830088,155.79,,0.1025200731457438,-1.6102122443810316,30.0,1.6134726019838104,0.8585917322847125,1.729,0.239,-0.485,0.359,1.843,2.677,0.004,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,6.094166953896972,28.0,0.661,0.969,26.161,1.785,0.062,0.066,128.24800000000002,110.7,,2.603293837352408,0.436921,1.0,0.661,273.6430288467727,0.7530901234567902,29.28374329224076,-82.20245443558134,,,,,0,0,2,7,11,25.785593455750163,66.02752719881197,0.9590374232362459,1.572442477714534
38,62.0,24.957640687492805,66.00269760419151,150.41,,-0.0396143033916054,-0.9646643984903988,31.0,0.965477443935406,-0.6479951580484044,1.729,0.239,-0.485,0.359,1.843,2.677,0.004,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,6.882228060323374,28.0,0.893,0.969,26.161,1.785,0.062,0.066,126.612,113.0,,0.9321466947480452,0.7974490000000001,1.0,0.893,267.6484487040474,0.7530901234567902,23.90374329224076,-87.58245443558134,,,,,0,0,2,7,9,25.785593455750163,66.02752719881197,0.8283249937277267,1.572442477714534
39,62.0,25.40970904530312,66.77260353239473,149.61,,0.4124540544187098,-0.1947584702871836,32.0,0.4561241155157616,-0.5093533284196444,1.729,0.239,-0.485,0.359,1.843,2.677,0.004,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,6.209337524442672,28.0,0.619,0.969,26.161,1.785,0.062,0.066,129.06400000000002,112.6,,0.2080492087550358,0.383161,1.0,0.619,334.7235839949754,0.7530901234567902,23.10374329224078,-88.38245443558132,,,,,0,0,2,6,9,25.785593455750163,66.02752719881197,0.8345225179000548,1.572442477714534
40,62.0,25.320446028272634,66.16037905354177,153.03,,0.3231910373882236,-0.806982949140135,33.0,0.8692950746731434,0.4131709591573818,1.729,0.239,-0.485,0.359,1.843,2.677,0.004,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,5.934710998927881,28.0,1.142,0.969,26.161,1.785,0.062,0.066,126.09199999999998,109.0,,0.7556739268509859,1.304164,1.0,1.142,291.8257569785127,0.7530901234567902,26.523743292240766,-84.96245443558134,,,,,0,0,2,6,9,25.785593455750163,66.02752719881197,0.48374760422570867,1.572442477714534
41,62.0,26.11696353666785,66.97842134349301,147.23,,1.119708545783439,0.0110593408111014,34.0,1.1197631609048584,0.250468086231715,1.729,0.239,-0.485,0.359,1.843,2.677,0.004,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,4.9614644245434,28.0,0.364,0.969,26.161,1.785,0.062,0.066,127.764,111.6,,1.2538695365196395,0.132496,1.0,0.364,0.5658909641769714,0.7530901234567902,20.723743292240755,-90.76245443558136,,,,,0,1,3,7,10,25.785593455750163,66.02752719881197,1.006978552361513,1.572442477714534
42,62.0,26.46050401553805,67.09893794783234,146.09,,1.4632490246536385,0.1315759451504305,35.0,1.4691527958289612,0.3493896349241028,1.729,0.239,-0.485,0.359,1.843,2.677,0.004,Endothelial_NonBapta_bin10_crop_locsID_tracksRG.csv,2.0,4.796313453889765,28.0,0.144,0.969,26.161,1.785,0.062,0.066,125.51600000000002,109.4,,2.158409937492053,0.0207359999999999,1.0,0.144,5.138240720309368,0.7530901234567902,19.58374329224077,-91.90245443558132,,,,,0,1,1,7,10,25.785593455750163,66.02752719881197,1.2662642918560068,1.572442477714534
